judul,kategori,source,date
Pangeran William Curhat 'Ditinggalkan' Harry,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/12
"Senin, Ratu Inggris Gelar Pertemuan 'Darurat' dengan Harry",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/12
GOT7 Rayakan Hari Jadi Keenam Bersama Ahgase,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/16
Bernie Sanders Dukung Cardi B Terjun ke Politik,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/16
"Meghan-Harry Resmi Mundur dari Kerajaan, Fan Gembira",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/19
YouPorn Tawarkan Posisi Direktur pada Meghan Markle,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/18
Park Ji Hoon Bakal Tutup Tur Asia di Jakarta 15 Februari,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/17
"Dipecat Dewas TVRI, Helmy Yahya Ambil Langkah Hukum",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/17
Aktris Senior Ade Irawan Meninggal Dunia,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/17
Kronologi Kisruh TVRI Berbuntut Pemecatan Helmy Yahya,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/17
Gigi Hadid Batal Jadi Juri di Persidangan Harvey Weinstein,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/17
"Membela Diri, Alibi Aktris Captain America yang Bunuh Ibunya",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/17
Helmy Yahya Disebut Diberhentikan dari Jabatan Dirut TVRI,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/17
Brad Pitt Genggam Tangan Jennifer Aniston di SAG Awards 2020,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/20
VIDEO: Pangeran Harry Buka Suara Soal Pengunduran Diri,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/20
Pidato Lengkap Pangeran Harry Soal Pengunduran Diri,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/20
Channing Tatum Kembali ke Sisi Jessie J,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/23
Erika Aktris Arthdal Chronicles Akui Jadi Simpanan Masahiro,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/23
Kejaksaan Resmi Tutup Kasus Tabrakan Mobil Jungkook BTS,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/23
Tim Forensik Pastikan Juice WRLD Meninggal karena Overdosis,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/23
Polisi Selidiki Insiden Jatuh Wendy Red Velvet,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/22
"Keluar dari YG Entertainment, Lee Hi Gabung Agensi Sunmi",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/22
"Desak Debut Ulang X1, ONE IT Demo di Depan Kantor CJ ENM",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/22
